,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
2504,0,34,1,4,99,1,2,Blue,3,2,4,5540.0,1240,0.843,1524,0.824,0.224
2505,0,55,1,3,16,1,4,Blue,4,3,4,2801.0,2403,0.884,1526,1.0,0.858
2506,0,50,1,2,0,0,1,Blue,4,3,5,2419.0,2380,0.695,4099,0.659,0.984
2507,0,33,1,3,12,0,2,Blue,6,3,3,5156.0,1427,0.48,2057,0.421,0.277
2508,0,48,0,1,12,1,9,Blue,6,4,4,14228.0,1953,0.651,1970,0.645,0.137
2509,0,63,1,0,12,1,4,Blue,3,3,4,10257.0,1021,0.467,1508,0.429,0.1
2510,1,54,1,3,12,1,2,Blue,2,1,5,3032.0,0,0.949,1037,2.5,0.0
2511,1,41,1,4,16,9,3,Blue,2,3,5,1438.3,312,0.657,1786,0.733,0.217
2512,0,51,1,3,22,1,4,Blue,5,2,4,32096.0,0,0.766,2619,0.917,0.0
2513,0,54,0,2,16,1,9,Blue,5,3,2,3014.0,794,0.5,1488,0.579,0.263
2514,0,47,1,4,99,0,2,Blue,3,3,3,5762.0,1890,0.938,3814,0.66,0.328
2515,0,52,0,3,18,0,1,Blue,5,1,3,2555.0,1701,1.492,3127,1.25,0.666
2516,0,34,1,5,18,0,4,Silver,3,3,2,34516.0,1731,0.605,2421,0.575,0.05
2517,0,64,1,0,12,1,1,Blue,4,3,2,2140.0,1361,0.46,1280,1.0,0.636
2518,0,62,0,1,0,1,2,Blue,3,1,1,4760.0,0,0.564,1459,0.538,0.0
2519,0,38,1,1,16,0,4,Blue,6,2,5,26372.0,1365,1.394,2291,1.0,0.052
2520,0,52,0,2,16,1,1,Blue,5,2,2,8203.0,654,0.588,2910,0.909,0.08
2521,0,35,0,2,22,1,2,Blue,5,2,3,2655.0,1527,0.715,1921,0.444,0.575
2522,0,35,1,2,16,0,5,Blue,6,2,2,13655.0,1048,0.509,2383,0.595,0.077
2523,0,54,1,1,15,1,4,Blue,6,1,5,12169.0,1935,0.435,1599,0.652,0.159
2524,0,35,0,3,99,0,1,Blue,6,1,1,2956.0,1823,0.969,2144,0.812,0.617
2525,0,35,1,0,22,0,3,Blue,6,2,3,2598.0,1645,0.765,2483,0.903,0.633
2526,0,36,0,3,16,0,9,Blue,5,2,2,10566.0,726,0.893,2156,1.207,0.069
2527,0,33,0,3,16,0,2,Blue,6,1,2,8232.0,2259,1.158,2849,1.31,0.274
2528,0,53,1,1,16,9,3,Silver,5,2,1,26365.0,680,0.498,3411,0.789,0.026
2529,0,37,0,1,0,1,1,Blue,5,3,0,4671.0,1933,0.986,2468,0.706,0.414
2530,0,35,1,3,16,1,5,Blue,4,3,2,14869.0,0,1.624,2753,1.087,0.0
2531,0,59,1,1,16,1,2,Blue,6,2,2,2300.0,1965,0.596,1693,0.688,0.854
2532,0,47,1,1,99,9,4,Blue,6,1,4,2797.0,1802,0.675,3525,0.75,0.644
2533,0,48,0,3,12,0,2,Blue,5,2,1,2657.0,2115,0.688,3580,0.711,0.796
2534,0,58,1,2,0,1,4,Blue,6,1,3,9149.0,1806,0.35,1220,0.333,0.197
2535,0,55,0,2,99,1,1,Blue,5,2,3,2629.0,1476,0.537,1725,0.414,0.561
2536,0,37,1,2,16,3,2,Blue,6,3,3,3176.0,0,0.652,2298,0.457,0.0
2537,0,57,1,2,16,1,4,Blue,6,1,0,21875.0,2517,0.409,1327,0.409,0.115
2538,0,60,1,2,12,1,9,Blue,5,2,4,3007.0,1664,0.34,1475,0.632,0.553
2539,0,50,1,1,15,1,3,Blue,4,2,4,17404.0,1745,0.54,4491,0.66,0.1
2540,0,56,1,2,12,1,3,Blue,5,6,3,2863.0,2517,0.583,1458,0.696,0.879
2541,0,48,1,3,16,1,3,Gold,5,1,2,34516.0,2429,0.742,3205,0.727,0.07
2542,0,40,1,4,16,0,3,Blue,4,1,1,13919.0,1266,0.438,3699,0.523,0.091
2543,1,48,1,3,16,1,4,Blue,4,4,3,18672.0,2517,0.799,1126,0.591,0.135
2544,0,50,0,1,0,1,1,Blue,6,2,2,4204.0,499,0.635,4740,0.523,0.119
2545,0,61,0,1,0,1,1,Blue,3,2,4,6859.0,2489,0.65,1617,1.0,0.363
2546,0,36,1,2,12,1,4,Blue,6,3,3,16050.0,1480,1.326,3215,0.806,0.092
2547,0,46,1,5,12,1,5,Blue,5,2,2,34516.0,1024,0.72,2436,0.651,0.03
2548,0,28,1,0,0,3,9,Blue,3,3,3,16766.0,1535,1.042,3093,0.878,0.092
2549,0,49,1,5,99,0,4,Blue,3,2,1,20895.0,1808,0.572,3210,0.667,0.087
2550,0,44,0,4,12,0,2,Blue,6,3,3,7881.0,2517,0.738,3068,0.711,0.319
2551,0,57,1,5,12,1,4,Blue,4,2,3,13427.0,0,0.521,1337,0.588,0.0
2552,0,37,1,2,0,3,4,Blue,3,3,2,2281.0,1677,1.027,2735,1.071,0.735
2553,0,57,1,2,0,1,4,Blue,6,2,4,10974.0,0,0.591,1327,1.0,0.0
2554,1,33,1,1,99,1,3,Blue,1,3,4,8925.0,168,0.447,741,0.429,0.019
2555,0,46,1,2,12,1,3,Blue,4,1,3,5265.0,0,0.524,3281,0.744,0.0
2556,1,45,0,2,12,3,9,Blue,6,4,3,17156.0,2517,0.717,1142,0.32,0.147
2557,0,53,1,1,99,1,4,Blue,4,2,3,13457.0,1248,0.512,1548,0.519,0.093
2558,0,52,1,0,99,1,3,Blue,3,2,4,2742.0,2184,0.592,3829,0.532,0.796
2559,0,34,1,1,99,1,3,Blue,3,2,3,3890.0,2286,0.633,1889,0.457,0.588
2560,0,55,1,3,16,0,4,Blue,6,2,3,17198.0,0,0.803,4042,0.722,0.0
2561,0,53,1,4,12,1,5,Blue,6,3,4,3401.0,1713,0.773,1924,0.317,0.504
2562,0,37,1,1,99,1,3,Blue,6,1,2,18951.0,1243,1.148,2874,0.657,0.066
2563,0,58,0,3,99,0,2,Blue,4,1,1,1454.0,888,1.19,3060,0.647,0.611
2564,0,33,1,3,12,1,5,Blue,6,3,2,27499.0,1188,0.544,2202,0.394,0.043
2565,0,39,1,3,16,1,5,Blue,3,3,2,32964.0,2231,1.731,3094,1.647,0.068
2566,0,37,0,2,12,0,1,Blue,5,2,1,7411.0,633,0.762,2761,0.604,0.085
2567,0,32,1,0,0,0,2,Blue,4,3,3,7200.0,0,0.894,3006,0.93,0.0
2568,0,26,0,1,0,0,9,Blue,6,2,3,12007.0,956,0.832,2678,0.471,0.08
2569,0,60,0,0,16,1,1,Blue,4,2,2,3147.0,1602,0.569,1558,0.643,0.509
2570,0,37,1,1,16,0,4,Blue,6,2,5,5110.0,1942,0.749,3028,0.583,0.38
2571,0,43,0,5,16,1,1,Blue,3,6,4,5438.0,2214,0.668,5029,0.562,0.407
2572,0,56,1,1,0,1,4,Blue,6,1,1,17450.0,2193,0.419,1426,0.462,0.126
2573,0,52,1,3,15,1,4,Blue,3,3,2,18352.0,1509,0.898,1454,1.071,0.082
2574,0,34,1,2,0,0,5,Blue,3,1,2,5030.0,2326,0.856,3345,1.3,0.462
2575,0,47,1,1,99,3,4,Silver,3,2,3,34516.0,802,0.899,1823,0.8,0.023
2576,0,26,1,0,16,0,1,Blue,4,3,2,1585.0,1535,0.462,2299,0.485,0.968
2577,0,54,1,1,12,1,5,Blue,5,3,3,3251.0,1919,0.56,1406,0.24,0.59
2578,0,35,0,3,0,0,1,Blue,3,2,2,2858.0,1251,0.576,2844,0.622,0.438
2579,0,52,1,1,99,1,4,Silver,6,1,0,34516.0,1847,0.527,3284,0.477,0.054
2580,0,41,1,3,16,0,3,Blue,4,1,3,16443.0,1363,0.688,4252,0.684,0.083
2581,0,36,0,0,0,3,1,Blue,3,2,3,3687.0,1655,0.742,2448,0.5,0.449
2582,0,53,0,1,16,1,1,Blue,5,1,3,4840.0,2517,0.445,1637,1.0,0.52
2583,0,42,1,3,99,0,5,Blue,6,3,2,15108.0,0,1.015,3738,0.744,0.0
2584,0,54,1,1,15,1,3,Blue,6,3,2,1909.0,1753,0.788,1457,0.6,0.918
2585,0,53,1,3,18,0,4,Blue,5,2,2,19063.0,1236,0.542,3393,0.871,0.065
2586,0,36,1,2,12,1,4,Blue,4,2,4,15982.0,1691,0.808,1687,0.739,0.106
2587,0,42,1,3,16,0,3,Blue,6,2,2,1438.3,0,0.66,1794,0.875,0.0
2588,0,27,0,2,15,3,1,Blue,4,3,3,2549.0,2130,0.693,2605,0.794,0.836
2589,0,58,1,4,16,1,3,Blue,6,2,4,5967.0,2350,0.543,1426,0.812,0.394
2590,0,59,1,1,0,1,2,Blue,5,1,3,2182.0,1558,0.457,1660,0.789,0.714
2591,0,63,0,2,16,1,1,Blue,5,2,3,2689.0,2101,0.416,1188,0.75,0.781
2592,0,57,1,2,0,0,4,Blue,6,2,4,30622.0,0,1.329,3600,0.784,0.0
2593,0,56,0,0,12,1,9,Blue,4,1,2,4203.0,1965,0.441,1425,0.778,0.468
2594,0,42,0,3,99,0,1,Blue,6,1,3,6453.0,0,0.76,4822,0.609,0.0
2595,0,29,0,1,12,0,1,Blue,3,1,2,3318.0,927,0.934,3011,0.804,0.279
2596,0,44,1,2,99,9,3,Blue,5,3,3,22075.0,1506,0.794,2337,0.818,0.068
2597,0,33,1,1,15,1,2,Blue,3,2,2,6746.0,1750,0.962,2962,0.862,0.259
2598,0,35,1,2,16,1,4,Blue,5,2,2,4408.0,1463,0.728,2001,0.485,0.332
2599,0,33,0,3,16,0,1,Blue,5,3,3,4838.0,1338,0.707,2641,0.595,0.277
2600,0,46,1,4,16,0,4,Silver,5,1,4,34516.0,0,0.938,3568,0.676,0.0
2601,0,27,1,0,99,1,2,Blue,4,1,4,3823.0,2130,0.371,2026,0.441,0.557
2602,0,42,1,3,15,9,5,Blue,3,2,1,21670.0,2183,0.995,4121,0.761,0.101
2603,0,53,1,2,16,1,3,Blue,6,3,2,7928.0,1228,0.632,1537,0.682,0.155
2604,0,50,1,3,16,0,5,Blue,3,1,3,33996.0,949,0.846,3569,0.571,0.028
2605,0,48,0,5,15,3,2,Blue,3,1,1,4365.0,0,0.598,3542,1.111,0.0
2606,0,57,1,2,12,0,3,Blue,6,3,4,2248.0,0,0.735,4439,0.54,0.0
2607,0,34,0,2,16,0,1,Blue,4,1,1,1901.0,1176,0.612,2450,0.857,0.619
2608,0,55,1,2,15,0,4,Silver,3,1,4,34516.0,1433,0.728,1966,0.55,0.042
2609,0,58,1,2,16,1,5,Blue,6,2,4,31680.0,1812,0.483,1121,0.562,0.057
2610,0,55,0,3,16,1,1,Blue,3,2,3,1872.0,1167,0.517,2238,0.607,0.623
2611,0,48,0,2,0,9,1,Blue,3,2,2,2055.0,0,1.064,3656,0.75,0.0
2612,0,45,1,2,15,3,2,Blue,5,1,2,10991.0,1328,1.027,3692,0.714,0.121
2613,0,59,1,0,0,1,1,Blue,6,1,2,3939.0,2517,0.376,1489,0.545,0.639
2614,0,53,0,2,18,1,2,Blue,5,1,4,2127.0,1995,0.374,1363,0.37,0.938
2615,0,47,1,4,0,0,4,Blue,3,3,2,34010.0,1340,0.744,1739,0.5,0.039
2616,0,43,0,3,99,1,9,Blue,4,2,1,6971.0,1506,0.57,3575,0.675,0.216
2617,0,33,0,1,18,1,1,Blue,6,2,0,1741.0,1328,0.69,2629,0.649,0.763
2618,0,49,0,2,18,0,9,Blue,3,3,2,24904.0,0,0.636,5176,0.479,0.0
2619,1,54,0,1,16,0,1,Blue,3,5,5,1438.3,0,0.647,1603,0.444,0.0
2620,0,65,1,0,12,1,1,Blue,6,3,1,2621.0,1858,0.987,2148,1.043,0.709
2621,0,49,0,5,16,1,2,Blue,5,2,1,11115.0,1292,0.797,3956,0.609,0.116
2622,0,47,1,5,99,0,4,Blue,6,2,3,13241.0,0,1.002,3157,0.551,0.0
2623,0,51,1,4,12,1,4,Blue,6,1,2,14438.0,2517,0.853,2090,0.88,0.174
2624,0,36,1,3,12,0,4,Blue,6,1,1,5228.0,1443,0.934,2683,0.938,0.276
2625,0,36,1,2,16,1,3,Blue,3,1,4,5550.0,1518,1.182,2540,0.771,0.274
2626,0,46,1,1,16,9,2,Blue,4,3,2,1438.3,890,1.143,2928,1.4,0.619
2627,0,62,0,0,99,1,1,Blue,3,1,0,2064.0,1282,0.455,1475,0.929,0.621
2628,0,30,0,1,15,0,1,Blue,4,3,0,3450.0,2517,0.652,2545,0.778,0.73
2629,0,46,1,4,16,1,5,Silver,4,1,3,34516.0,1380,0.66,2163,0.4,0.04
2630,0,41,1,4,0,3,4,Blue,6,2,2,30030.0,2028,0.601,1828,1.111,0.068
2631,0,50,1,1,0,1,2,Blue,5,3,3,2151.0,1163,0.849,2513,0.59,0.541
2632,0,53,1,2,99,1,4,Blue,4,1,3,7181.0,2517,0.545,1636,0.56,0.351
2633,0,55,1,2,0,1,5,Blue,3,3,3,27745.0,1300,0.482,1525,0.5,0.047
2634,0,49,0,4,12,1,1,Blue,4,3,2,4852.0,2016,0.576,3561,0.622,0.415
2635,0,56,1,1,16,1,3,Blue,6,3,3,6735.0,2289,0.661,1249,0.75,0.34
2636,0,63,1,1,16,1,2,Blue,4,1,2,6128.0,1895,0.583,1700,0.355,0.309
2637,0,41,1,4,12,9,4,Blue,4,3,2,23124.0,1746,0.807,1959,0.724,0.076
2638,0,34,1,2,99,1,2,Blue,3,2,2,3436.0,1650,0.788,1972,0.947,0.48
2639,0,35,1,0,99,1,5,Blue,5,2,1,3176.0,1510,0.885,2074,0.92,0.475
2640,0,44,1,4,15,9,5,Blue,5,3,3,8874.0,1590,0.698,1849,0.647,0.179
2641,0,38,0,3,16,1,1,Blue,5,1,0,3402.0,1813,0.653,1767,0.647,0.533
2642,0,52,1,1,16,1,4,Blue,6,1,1,2689.0,2077,0.378,1356,0.435,0.772
2643,0,54,1,3,0,1,1,Blue,3,3,2,1556.0,1278,0.46,1615,0.591,0.821
2644,0,58,0,2,12,0,2,Blue,3,3,3,7372.0,1210,0.946,1707,0.514,0.164
2645,0,26,1,0,15,9,1,Blue,6,1,2,5713.0,789,0.678,3323,0.525,0.138
2646,0,27,0,1,18,0,1,Blue,4,1,3,2965.0,1635,0.7,2553,0.553,0.551
2647,0,33,1,1,99,1,4,Blue,3,2,2,9819.0,1200,0.602,2198,0.538,0.122
2648,0,32,1,0,0,0,3,Blue,4,3,3,8186.0,0,0.737,2411,0.426,0.0
2649,0,58,0,1,15,1,1,Blue,3,3,2,3846.0,1285,0.608,1815,0.621,0.334
2650,0,45,0,4,0,9,1,Silver,5,2,2,13131.0,1965,0.695,1795,0.48,0.15
2651,0,48,0,3,12,0,1,Blue,4,2,1,2944.0,753,0.707,3457,0.848,0.256
2652,0,38,1,2,18,0,3,Silver,3,3,4,34516.0,1954,0.436,1872,0.486,0.057
2653,0,54,1,2,12,1,4,Blue,6,3,4,5660.0,2006,0.779,1569,0.773,0.354
2654,0,40,0,1,16,9,1,Blue,5,1,1,7554.0,1848,0.767,4150,0.524,0.245
2655,0,35,0,4,0,1,1,Blue,5,1,4,2494.0,1316,1.486,2946,1.036,0.528
2656,0,31,1,1,15,1,4,Blue,4,1,0,25215.0,1445,1.033,2588,1.0,0.057
2657,0,40,0,4,15,1,2,Blue,5,3,2,2606.0,1818,0.703,1999,1.174,0.698
2658,0,52,1,0,16,0,4,Blue,4,3,3,8133.0,1942,0.572,3310,0.583,0.239
2659,0,57,0,1,12,1,1,Blue,6,2,2,3101.0,1257,0.416,1681,0.524,0.405
2660,0,48,1,2,16,3,4,Blue,6,2,3,24446.0,1854,0.782,3897,0.786,0.076
2661,0,49,1,3,12,1,4,Blue,5,3,2,2361.0,1342,0.6,4316,0.529,0.568
2662,0,40,1,4,12,0,2,Blue,6,4,2,2441.0,1656,0.762,3903,0.824,0.678
2663,0,45,1,2,16,1,2,Blue,5,2,2,8532.0,2165,0.707,3242,0.75,0.254
2664,0,41,1,3,99,1,4,Blue,5,3,3,16954.0,1588,0.878,3411,0.875,0.094
2665,0,36,1,2,16,0,4,Blue,4,3,1,2900.0,2029,0.846,2631,0.6,0.7
2666,0,37,0,1,16,0,1,Blue,6,2,4,6827.0,0,0.754,2621,0.815,0.0
2667,0,44,0,3,15,3,2,Blue,5,2,5,4513.0,1950,0.83,3164,0.59,0.432
2668,0,52,1,2,15,1,5,Blue,3,3,2,27347.0,719,0.695,4040,0.674,0.026
2669,0,42,0,3,12,1,1,Blue,4,3,1,1676.0,1372,0.522,4381,0.571,0.819
2670,0,62,0,1,16,1,1,Blue,6,6,4,2802.0,1977,0.431,1757,0.833,0.706
2671,1,49,1,3,18,1,4,Blue,3,0,4,23870.0,0,0.604,1885,0.345,0.0
2672,0,30,0,0,16,0,1,Blue,3,2,1,4868.0,1090,0.679,2907,0.816,0.224
2673,0,50,1,3,0,0,3,Blue,5,3,5,20437.0,1020,0.563,4166,0.737,0.05
2674,0,32,1,2,12,3,3,Blue,6,1,4,2239.0,1338,0.567,2466,0.579,0.598
2675,0,32,0,1,16,0,1,Blue,6,3,3,2428.0,1027,0.824,3007,0.867,0.423
2676,0,49,1,3,18,0,3,Blue,3,1,5,15027.0,0,0.811,3533,0.788,0.0
2677,0,37,1,2,22,0,5,Blue,3,3,5,32056.0,1887,0.831,2730,0.7,0.059
2678,0,42,0,3,15,0,9,Silver,3,2,2,34516.0,919,0.919,3415,0.756,0.027
2679,0,36,1,2,99,0,4,Blue,3,3,5,5346.0,1539,0.777,2283,0.889,0.288
2680,1,52,0,4,99,1,1,Blue,1,4,5,2143.0,0,0.853,1353,0.333,0.0
2681,0,48,1,3,0,0,3,Gold,5,2,5,34516.0,2317,0.699,3927,0.7,0.067
2682,0,29,1,1,99,0,3,Blue,3,1,2,23507.0,1990,0.631,2650,0.912,0.085
2683,0,33,0,3,18,1,2,Blue,5,2,3,1864.0,1081,1.416,2607,1.75,0.58
2684,0,36,1,2,15,0,3,Blue,5,2,5,23032.0,840,0.739,2787,0.698,0.036
2685,0,36,0,4,12,1,1,Blue,4,1,3,4277.0,1578,0.84,1855,1.042,0.369
2686,0,56,0,2,12,1,2,Blue,5,3,2,2771.0,1446,0.686,1706,0.227,0.522
2687,0,28,1,1,12,3,1,Blue,5,3,4,2265.0,1935,0.653,2306,0.525,0.854
2688,0,31,0,2,0,3,1,Blue,6,2,0,2853.0,1961,0.866,2697,0.789,0.687
2689,0,44,0,3,0,0,1,Blue,5,3,5,3075.0,2517,0.922,3534,0.71,0.819
2690,0,51,0,3,12,1,9,Blue,5,1,5,15340.0,2331,0.565,2965,0.594,0.152
2691,0,55,1,3,16,0,2,Blue,4,1,4,3065.0,0,0.716,3524,0.605,0.0
2692,0,34,0,2,22,0,1,Blue,3,3,2,1438.3,0,0.892,3044,0.896,0.0
2693,0,61,0,0,16,0,2,Blue,4,3,5,7118.0,813,0.475,3964,0.65,0.114
2694,0,37,1,2,0,0,3,Blue,4,2,2,11419.0,2517,1.211,3000,1.059,0.22
2695,0,46,1,3,16,1,2,Blue,6,2,5,2403.0,0,0.727,3393,0.882,0.0
2696,0,47,0,3,0,1,1,Blue,4,3,2,2821.0,951,0.577,1452,1.923,0.337
2697,0,54,1,1,16,1,2,Blue,4,3,3,2706.0,2517,0.506,1682,0.625,0.93
2698,0,50,0,3,99,0,1,Blue,6,1,4,2999.0,1958,0.611,2073,0.714,0.653
2699,0,36,0,4,12,0,1,Blue,5,1,2,2226.0,1607,0.656,2660,1.0,0.722
2700,0,37,1,5,16,1,3,Blue,5,3,4,3351.0,1847,0.67,1910,0.593,0.551
2701,0,47,1,4,15,3,2,Blue,5,1,1,5570.0,1858,0.783,4129,0.636,0.334
2702,0,54,1,3,99,1,4,Blue,3,3,2,10448.0,1569,0.482,1604,0.444,0.15
2703,0,64,0,0,12,1,1,Blue,6,2,2,2174.0,1397,0.62,1755,0.5,0.643
2704,0,48,1,3,16,1,4,Blue,3,3,3,31501.0,0,0.698,3742,0.786,0.0
2705,0,35,1,2,0,0,3,Blue,6,3,3,21695.0,1257,0.793,2266,0.48,0.058
2706,0,49,1,2,99,1,4,Blue,3,1,1,34516.0,2435,0.732,1805,0.619,0.071
2707,0,42,1,5,99,1,3,Blue,6,3,2,13650.0,1253,0.743,1703,0.71,0.092
2708,0,49,1,0,0,0,4,Blue,5,3,4,16156.0,2517,0.804,4160,0.653,0.156
2709,0,53,0,2,16,1,1,Blue,6,2,4,2413.0,2015,0.47,1398,0.714,0.835
2710,0,56,1,2,12,1,4,Blue,3,2,3,5920.0,1589,0.512,1408,0.273,0.268
2711,0,41,1,3,15,0,3,Blue,6,3,0,5841.0,2463,1.047,3817,0.761,0.422
2712,0,37,1,3,12,0,3,Blue,3,1,5,8418.0,2051,0.847,2879,0.703,0.244
2713,0,30,1,0,12,1,1,Blue,5,4,3,2490.0,1259,1.079,2441,0.514,0.506
2714,0,45,1,3,18,1,4,Blue,3,3,2,20640.0,1603,0.532,1792,0.395,0.078
2715,0,54,1,1,12,1,3,Blue,5,1,1,9453.0,2188,0.572,1688,0.452,0.231
2716,0,46,1,2,16,1,3,Blue,4,2,4,7949.0,1514,0.857,3355,0.657,0.19
2717,0,36,0,4,15,0,1,Blue,3,2,1,2758.0,2168,1.046,3073,0.792,0.786
2718,0,48,1,2,22,0,5,Blue,5,2,1,20148.0,1084,0.79,3921,0.542,0.054
2719,0,59,0,0,22,0,1,Blue,3,1,2,1438.3,0,0.691,1904,0.382,0.0
2720,0,60,1,1,0,0,4,Blue,6,3,4,26566.0,2517,0.985,3103,0.625,0.095
2721,0,44,1,5,16,0,3,Blue,3,3,5,13477.0,2057,0.684,3866,0.634,0.153
2722,0,65,1,0,15,3,1,Blue,5,3,2,9706.0,1968,1.022,3435,0.706,0.203
2723,0,46,0,3,16,0,2,Blue,5,2,4,7457.0,0,0.717,3162,0.73,0.0
2724,0,48,1,4,16,1,4,Silver,6,2,5,34516.0,807,0.967,3937,1.051,0.023
2725,0,53,1,3,12,1,5,Blue,5,1,3,19081.0,2431,0.37,1536,0.476,0.127
2726,0,53,0,3,0,1,9,Blue,6,2,2,2447.0,1558,0.511,1716,0.462,0.637
2727,0,41,1,2,12,0,4,Blue,4,2,4,28830.0,0,0.786,3533,0.966,0.0
2728,0,37,0,4,12,3,2,Blue,5,1,3,2563.0,1638,0.681,2064,0.917,0.639
2729,0,29,0,0,12,0,1,Blue,6,3,5,5240.0,1608,1.243,2712,0.778,0.307
2730,0,49,0,2,22,1,1,Blue,4,3,0,3397.0,1962,0.483,3295,0.61,0.578
2731,0,47,1,3,22,0,1,Blue,4,3,2,1842.0,0,0.726,4165,0.634,0.0
2732,0,53,0,1,99,1,1,Blue,4,2,4,2383.0,1938,0.597,1616,0.682,0.813
2733,0,33,1,2,16,3,3,Blue,5,3,3,20791.0,0,0.744,2883,0.755,0.0
2734,0,34,1,1,16,9,3,Blue,5,2,4,19900.0,1581,0.838,3948,0.846,0.079
2735,0,28,0,0,16,0,9,Silver,3,3,3,32024.0,1232,1.04,2507,0.882,0.038
2736,0,36,0,3,16,0,2,Blue,3,2,3,3701.0,969,1.079,3222,0.623,0.262
2737,0,30,0,2,16,0,1,Blue,3,1,4,4199.0,1903,1.059,3016,0.763,0.453
2738,0,34,1,3,12,0,2,Blue,4,1,3,4353.0,1655,0.806,2664,0.884,0.38
2739,1,38,0,4,15,1,2,Blue,4,4,4,4913.0,2517,0.348,899,0.273,0.512
2740,0,39,0,4,18,1,1,Blue,3,3,1,5454.0,1108,1.021,2674,0.675,0.203
2741,0,32,0,0,16,1,9,Blue,3,3,2,2172.0,1381,1.145,2945,0.408,0.636
2742,0,36,1,2,22,0,2,Blue,4,3,2,2845.0,2517,0.686,2396,0.5,0.885
2743,0,37,0,3,12,0,9,Blue,3,1,4,18570.0,1524,1.385,3999,0.846,0.082
2744,0,45,1,4,0,1,3,Silver,5,2,4,25907.0,745,0.607,2058,0.806,0.029
2745,0,38,0,3,0,0,1,Blue,5,3,2,2206.0,2018,0.648,1739,0.667,0.915
2746,0,31,1,0,16,0,2,Blue,3,1,4,12050.0,1732,0.804,2015,0.704,0.144
2747,0,65,1,0,12,9,1,Blue,3,3,2,2107.0,1008,0.953,3913,0.523,0.478
2748,0,63,0,0,16,1,1,Blue,6,3,4,2107.0,1351,0.521,1320,0.522,0.641
2749,0,65,1,1,16,1,1,Blue,3,2,5,3539.0,2517,0.346,1463,0.632,0.711
2750,0,43,0,3,15,1,9,Blue,3,3,4,27175.0,775,0.543,3814,0.8,0.029
2751,0,51,1,1,16,1,2,Silver,6,2,2,17905.0,980,0.731,4399,0.778,0.055
2752,0,37,1,3,16,1,3,Blue,3,1,3,4940.0,1199,1.57,3246,0.9,0.243
2753,0,55,0,1,16,1,9,Blue,5,4,2,3161.0,1389,0.307,1547,0.429,0.439
2754,0,27,1,0,0,0,3,Blue,4,3,3,2464.0,0,0.502,2636,0.429,0.0
2755,0,34,0,0,12,1,2,Blue,5,1,3,3203.0,2229,1.146,2625,0.625,0.696
2756,0,32,0,1,15,3,1,Blue,3,5,4,1835.0,1017,0.82,2801,0.519,0.554
2757,0,49,0,5,0,0,1,Blue,3,2,2,1993.0,0,0.539,4075,0.689,0.0
2758,0,39,1,2,99,1,4,Blue,3,3,2,34516.0,1629,1.078,3448,1.038,0.047
2759,0,27,1,0,18,0,9,Blue,5,2,2,7130.0,873,0.53,2498,0.321,0.122
2760,0,30,1,1,0,3,9,Blue,5,3,4,12539.0,910,0.856,2643,0.674,0.073
2761,0,39,1,4,12,1,4,Blue,6,2,3,8208.0,0,1.568,3135,1.167,0.0
2762,0,42,1,2,22,1,4,Blue,4,2,2,26222.0,1073,1.288,1988,0.579,0.041
2763,0,55,1,4,15,3,4,Blue,4,2,3,34173.0,1194,1.056,3731,0.816,0.035
2764,0,57,0,2,16,1,2,Blue,5,1,2,3377.0,1720,0.491,1621,0.391,0.509
2765,0,53,1,2,16,1,5,Blue,6,3,2,5882.0,2335,0.579,1380,0.667,0.397
2766,0,51,1,0,16,1,4,Blue,4,3,2,7158.0,0,0.904,2113,0.875,0.0
2767,0,47,1,3,16,1,1,Blue,6,1,4,5833.0,1747,0.551,3732,0.531,0.3
2768,0,26,0,0,12,0,2,Blue,6,3,4,4152.0,0,0.804,2351,0.312,0.0
2769,0,37,1,2,12,0,2,Blue,6,2,3,11699.0,1758,0.869,2007,1.0,0.15
2770,0,45,0,2,0,0,2,Blue,6,3,2,4505.0,1562,0.604,3968,0.619,0.347
2771,0,55,1,2,0,0,3,Blue,6,3,2,7667.0,1193,1.101,3915,0.617,0.156
2772,0,37,1,4,16,0,5,Blue,3,3,4,34516.0,0,0.572,2574,0.771,0.0
2773,0,36,0,3,16,0,1,Blue,3,2,3,2937.0,2159,0.67,2511,0.7,0.735
2774,0,36,0,1,12,0,1,Blue,5,3,4,5257.0,1572,0.732,2822,0.659,0.299
2775,0,39,1,2,12,0,3,Blue,6,3,3,10331.0,957,0.699,3695,0.653,0.093
2776,0,47,1,4,0,1,3,Blue,3,3,3,17557.0,0,0.667,2142,0.378,0.0
2777,0,56,0,2,16,1,1,Blue,6,3,2,4366.0,1590,0.475,1596,0.423,0.364
2778,0,56,0,4,0,0,9,Blue,6,2,2,8037.0,2276,0.406,3271,0.543,0.283
2779,0,38,1,2,99,1,1,Blue,4,1,3,8740.0,734,1.072,2169,0.652,0.084
2780,0,49,1,3,16,0,5,Blue,6,2,3,8514.0,2013,0.664,4098,0.542,0.236
2781,0,36,0,4,0,0,1,Blue,4,3,2,2002.0,1377,0.671,2411,0.714,0.688
